Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Arouna Sangante,sn SEN,DF,Le Havre,21,2002,30,30,"2,687",29.9,0,0,0,0,0,0,8,0,0.9,0.9,1.2,2.1,20,107,27,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
Morgan Sanson,fr FRA,MF,Nice,28,1994,29,24,"1,964",21.8,2,3,5,2,0,0,4,0,3.3,3.3,4.0,7.3,57,75,98,0.09,0.14,0.23,0.09,0.23,0.15,0.18,0.33,0.15,0.33,Matches
Baptiste Santamaria,fr FRA,MF,Rennes,28,1995,30,22,"1,926",21.4,0,1,1,0,0,0,3,0,1.9,1.9,0.6,2.5,13,134,36,0.00,0.05,0.05,0.00,0.05,0.09,0.03,0.12,0.09,0.12,Matches
Andrey Santos,br BRA,MF,Strasbourg,19,2004,11,9,831,9.2,1,0,1,1,0,0,4,0,1.0,1.0,1.0,2.0,5,48,15,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.21,0.11,0.21,Matches
Tiago Santos,pt POR,DF,Lille,21,2002,29,26,"2,365",26.3,1,2,3,1,0,0,6,0,1.4,1.4,2.3,3.6,89,105,137,0.04,0.08,0.11,0.04,0.11,0.05,0.09,0.14,0.05,0.14,Matches
Amin Sarr,se SWE,"FW,MF",Lyon,22,2001,3,1,98,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,3,1,8,0.00,0.00,0.00,0.00,0.00,0.31,0.14,0.45,0.31,0.45,Matches
Ismaila Sarr,sn SEN,"FW,MF",Marseille,25,1998,23,15,"1,447",16.1,3,4,7,3,0,0,1,0,3.2,3.2,2.5,5.7,49,36,152,0.19,0.25,0.44,0.19,0.44,0.20,0.15,0.35,0.20,0.35,Matches
Mamadou Sarr,fr FRA,DF,Lyon,17,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Martin Satriano,uy URU,FW,Brest,22,2001,33,21,"1,864",20.7,4,4,8,4,0,0,4,0,6.1,6.1,2.9,9.0,28,37,121,0.19,0.19,0.39,0.19,0.39,0.29,0.14,0.43,0.29,0.43,Matches
Téji Savanier,fr FRA,MF,Montpellier,31,1991,32,32,"2,765",30.7,9,6,15,2,7,7,8,1,9.1,3.6,6.9,10.5,39,224,108,0.29,0.20,0.49,0.07,0.26,0.29,0.22,0.52,0.12,0.34,Matches
Niklas Schmidt,de GER,MF,Toulouse,25,1998,22,15,"1,269",14.1,1,1,2,1,0,0,4,0,1.2,1.2,2.4,3.6,20,106,43,0.07,0.07,0.14,0.07,0.14,0.09,0.17,0.26,0.09,0.26,Matches
Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,20,2003,14,2,399,4.4,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,13,6,39,0.45,0.00,0.45,0.45,0.45,0.21,0.01,0.22,0.21,0.22,Matches
Alidu Seidu,gh GHA,DF,Rennes,23,2000,11,7,593,6.6,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,14,23,24,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Alidu Seidu,gh GHA,DF,Clermont Foot,23,2000,14,13,"1,131",12.6,0,1,1,0,0,0,5,1,0.1,0.1,0.7,0.7,16,33,3,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06,Matches
Matz Sels,be BEL,GK,Strasbourg,31,1992,19,19,"1,710",19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Marvin Senaya,tg TOG,"DF,MF",Strasbourg,22,2001,32,23,"2,138",23.8,1,1,2,1,0,0,5,1,1.2,1.2,2.8,4.0,48,74,81,0.04,0.04,0.08,0.04,0.08,0.05,0.12,0.17,0.05,0.17,Matches
Sofiane Sidi Ali,fr FRA,MF,Marseille,28,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
Vincent Sierro,ch SUI,MF,Toulouse,27,1995,30,25,"2,261",25.1,6,2,8,2,4,5,8,0,5.9,1.9,2.3,4.2,17,135,73,0.24,0.08,0.32,0.08,0.16,0.23,0.09,0.33,0.08,0.17,Matches
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,26,1997,9,7,623,6.9,0,5,5,0,0,0,0,0,0.2,0.2,1.3,1.5,16,33,54,0.00,0.72,0.72,0.00,0.72,0.03,0.18,0.22,0.03,0.22,Matches
Moses Simon,ng NGA,"FW,MF",Nantes,28,1995,22,21,"1,788",19.9,3,5,8,2,1,1,0,0,4.1,3.3,3.7,7.0,146,36,214,0.15,0.25,0.40,0.10,0.35,0.21,0.18,0.39,0.17,0.35,Matches
Wilfried Singo,ci CIV,DF,Monaco,22,2000,25,24,"2,187",24.3,1,1,2,1,0,0,8,1,0.8,0.8,1.0,1.9,38,145,31,0.04,0.04,0.08,0.04,0.08,0.03,0.04,0.08,0.03,0.08,Matches
Ayanda Sishuba,be BEL,"MF,FW",Lens,18,2005,7,0,62,0.7,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,7,1,10,0.00,0.00,0.00,0.00,0.00,1.27,0.04,1.31,1.27,1.31,Matches
Ibrahima Sissoko,ml MLI,MF,Strasbourg,25,1997,27,18,"1,642",18.2,0,1,1,0,0,0,7,0,1.0,1.0,1.7,2.6,15,88,18,0.00,0.05,0.05,0.00,0.05,0.05,0.09,0.14,0.05,0.14,Matches
Moussa Sissoko,fr FRA,MF,Nantes,33,1989,26,21,"1,821",20.2,0,0,0,0,0,0,7,0,1.3,1.3,1.1,2.3,30,74,59,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12,Matches
Milan Škriniar,sk SVK,DF,Paris S-G,28,1995,24,17,"1,629",18.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,5,61,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Naatan Skyttä,fi FIN,"MF,FW",Toulouse,21,2002,8,0,120,1.3,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.1,1,12,12,0.00,0.00,0.00,0.00,0.00,0.40,0.44,0.84,0.36,0.81,Matches
Eduard Sobol,ua UKR,DF,Strasbourg,28,1995,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Emran Soglo,eng ENG,"MF,DF",Marseille,18,2005,3,1,109,1.2,1,1,2,1,0,0,1,0,0.1,0.1,0.2,0.2,1,3,8,0.83,0.83,1.65,0.83,1.65,0.07,0.13,0.20,0.07,0.20,Matches
Carlos Soler,es ESP,"MF,DF",Paris S-G,26,1997,24,12,"1,090",12.1,2,2,4,2,0,0,1,0,1.5,1.5,2.4,3.9,15,74,59,0.17,0.17,0.33,0.17,0.33,0.12,0.20,0.32,0.12,0.32,Matches
Florian Sotoca,fr FRA,"MF,FW",Lens,32,1990,32,29,"2,598",28.9,7,6,13,3,4,4,4,1,9.1,5.9,6.5,12.4,56,156,253,0.24,0.21,0.45,0.10,0.31,0.32,0.22,0.54,0.21,0.43,Matches
Issa Soumaré,sn SEN,"FW,MF",Le Havre,22,2000,7,3,237,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,4,4,18,0.00,0.00,0.00,0.00,0.00,0.14,0.24,0.39,0.14,0.39,Matches
Saidou Sow,gn GUI,DF,Strasbourg,21,2002,10,8,719,8.0,0,1,1,0,0,0,2,0,0.3,0.3,0.5,0.8,1,24,0,0.00,0.13,0.13,0.00,0.13,0.04,0.06,0.10,0.04,0.10,Matches
Stijn Spierings,nl NED,MF,Toulouse,27,1996,22,16,"1,516",16.8,0,1,1,0,0,0,5,0,0.4,0.4,0.6,1.0,16,157,22,0.00,0.06,0.06,0.00,0.06,0.02,0.03,0.06,0.02,0.06,Matches
Stijn Spierings,nl NED,MF,Lens,27,1996,4,1,118,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,9,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Benjamin Stambouli,fr FRA,MF,Reims,32,1990,7,3,286,3.2,0,1,1,0,0,0,4,0,0.1,0.1,0.1,0.2,2,8,2,0.00,0.31,0.31,0.00,0.31,0.02,0.03,0.05,0.02,0.05,Matches
Gabriel Suazo,cl CHI,DF,Toulouse,25,1997,31,27,"2,357",26.2,0,4,4,0,0,0,5,0,0.7,0.7,3.0,3.7,44,114,166,0.00,0.15,0.15,0.00,0.15,0.03,0.12,0.14,0.03,0.14,Matches
Abakar Sylla,ci CIV,DF,Strasbourg,20,2002,22,19,"1,792",19.9,2,0,2,2,0,0,4,0,1.6,1.6,0.5,2.0,8,72,2,0.10,0.00,0.10,0.10,0.10,0.08,0.02,0.10,0.08,0.10,Matches
Dembo Sylla,gn GUI,DF,Lorient,20,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,6,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches
Issiaga Sylla,gn GUI,"DF,FW",Montpellier,29,1994,19,17,"1,455",16.2,1,2,3,1,0,0,3,0,1.4,1.4,1.7,3.1,29,43,51,0.06,0.12,0.19,0.06,0.19,0.09,0.11,0.19,0.09,0.19,Matches
Musa Al-Taamari,jo JOR,FW,Montpellier,26,1997,27,24,"1,928",21.4,5,2,7,5,0,0,0,0,3.6,3.6,3.5,7.1,81,54,168,0.23,0.09,0.33,0.23,0.33,0.17,0.16,0.33,0.17,0.33,Matches
Nicolás Tagliafico,ar ARG,DF,Lyon,30,1992,25,25,"2,123",23.6,3,1,4,3,0,0,7,1,2.6,2.6,1.0,3.5,32,105,119,0.13,0.04,0.17,0.13,0.17,0.11,0.04,0.15,0.11,0.15,Matches
Montassar Talbi,tn TUN,DF,Lorient,25,1998,25,25,"2,204",24.5,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,15,88,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Oussama Targhalline,ma MAR,MF,Le Havre,21,2002,14,12,"1,025",11.4,0,0,0,0,0,0,4,1,0.2,0.2,0.4,0.6,27,70,15,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
Enzo Tchato,cm CMR,DF,Montpellier,20,2002,17,11,"1,125",12.5,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,26,46,57,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
Arnau Tenas,es ESP,GK,Paris S-G,22,2001,6,5,529,5.9,0,1,1,0,0,0,0,0,0.0,0.0,0.8,0.8,0,0,0,0.00,0.17,0.17,0.00,0.17,0.00,0.13,0.13,0.00,0.13,Matches
Martin Terrier,fr FRA,"FW,MF",Rennes,26,1997,24,19,"1,527",17.0,7,3,10,7,0,0,2,1,5.2,5.2,2.6,7.8,28,58,112,0.41,0.18,0.59,0.41,0.59,0.31,0.15,0.46,0.31,0.46,Matches
Benjamin Tetteh,gh GHA,"FW,MF",Metz,26,1997,12,1,278,3.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.3,3,6,13,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11,Matches
Teddy Teuma,mt MLT,MF,Reims,29,1993,28,25,"2,113",23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.10,0.26,Matches
Arthur Theate,be BEL,DF,Rennes,23,2000,28,27,"2,296",25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.00,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,Matches
Adrien Thomasson,fr FRA,MF,Lens,29,1993,29,13,"1,193",13.3,1,2,3,1,0,0,2,1,3.8,3.8,3.9,7.7,20,68,121,0.08,0.15,0.23,0.08,0.23,0.29,0.29,0.58,0.29,0.58,Matches
Khéphren Thuram,fr FRA,MF,Nice,22,2001,27,25,"2,108",23.4,1,1,2,1,0,0,7,0,3.4,3.4,3.7,7.0,67,104,57,0.04,0.04,0.09,0.04,0.09,0.14,0.16,0.30,0.14,0.30,Matches
Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,24,1999,29,17,"1,379",15.3,3,1,4,3,0,0,4,0,2.7,2.7,1.2,3.8,37,36,75,0.20,0.07,0.26,0.20,0.26,0.17,0.08,0.25,0.17,0.25,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,23,1999,30,30,"2,651",29.5,0,2,2,0,0,0,2,1,0.6,0.6,1.6,2.2,32,150,11,0.00,0.07,0.07,0.00,0.07,0.02,0.06,0.08,0.02,0.08,Matches
Corentin Tolisso,fr FRA,MF,Lyon,28,1994,25,21,"1,741",19.3,2,1,3,1,1,1,5,0,3.2,2.4,1.8,4.2,30,153,67,0.10,0.05,0.16,0.05,0.10,0.17,0.09,0.26,0.13,0.22,Matches
Abdoulaye Touré,gn GUI,MF,Le Havre,29,1994,30,27,"2,284",25.4,2,0,2,0,2,2,4,0,3.0,1.4,0.9,2.3,22,148,25,0.08,0.00,0.08,0.00,0.00,0.12,0.04,0.15,0.05,0.09,Matches
Souleymane Touré,fr FRA,DF,Lorient,20,2003,24,23,"2,051",22.8,1,1,2,1,0,0,6,0,1.7,1.7,0.4,2.2,24,73,25,0.04,0.04,0.09,0.04,0.09,0.08,0.02,0.10,0.08,0.10,Matches
Bénie Traoré,ci CIV,"FW,MF",Nantes,20,2002,14,4,504,5.6,0,1,1,0,0,0,1,1,0.7,0.7,0.9,1.6,23,15,45,0.00,0.18,0.18,0.00,0.18,0.13,0.16,0.29,0.13,0.29,Matches
Daouda Traoré,fr FRA,MF,Nice,17,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34,Matches
Ismaël Traoré,ci CIV,DF,Metz,36,1986,26,25,"2,220",24.7,2,0,2,2,0,0,2,0,0.8,0.8,0.2,1.0,1,32,1,0.08,0.00,0.08,0.08,0.08,0.03,0.01,0.04,0.03,0.04,Matches
Adrien Truffert,fr FRA,DF,Rennes,21,2001,30,24,"2,145",23.8,1,2,3,1,0,0,6,0,1.7,1.7,1.8,3.5,51,98,181,0.04,0.08,0.13,0.04,0.13,0.07,0.08,0.15,0.07,0.15,Matches
Matthieu Udol,fr FRA,DF,Metz,27,1996,30,30,"2,700",30.0,3,3,6,3,0,0,5,0,1.4,1.4,3.1,4.5,46,98,86,0.10,0.10,0.20,0.10,0.20,0.05,0.10,0.15,0.05,0.15,Matches
Manuel Ugarte Ribeiro,uy URU,MF,Paris S-G,22,2001,25,21,"1,932",21.5,0,2,2,0,0,0,5,0,0.6,0.6,0.9,1.5,16,87,24,0.00,0.09,0.09,0.00,0.09,0.03,0.04,0.07,0.03,0.07,Matches
Samuel Umtiti,fr FRA,DF,Lille,29,1993,6,2,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kévin Van Den Kerkhof,dz ALG,"FW,MF",Metz,27,1996,29,21,"1,913",21.3,1,2,3,1,0,0,2,0,1.5,1.5,3.5,5.0,65,28,145,0.05,0.09,0.14,0.05,0.14,0.07,0.16,0.24,0.07,0.24,Matches
Vanderson,br BRA,DF,Monaco,22,2001,20,20,"1,641",18.2,3,1,4,3,0,0,6,1,2.1,2.1,1.4,3.5,26,71,129,0.16,0.05,0.22,0.16,0.22,0.12,0.08,0.19,0.12,0.19,Matches
Jordan Veretout,fr FRA,MF,Marseille,30,1993,29,24,"2,183",24.3,1,2,3,1,0,0,4,0,2.9,2.9,5.0,7.9,53,194,81,0.04,0.08,0.12,0.04,0.12,0.12,0.21,0.33,0.12,0.33,Matches
Alan Virginius,fr FRA,FW,Lille,20,2003,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Alan Virginius,fr FRA,FW,Clermont Foot,20,2003,14,12,934,10.4,0,2,2,0,0,0,0,0,1.3,1.3,1.5,2.8,22,21,64,0.00,0.19,0.19,0.00,0.19,0.13,0.15,0.27,0.13,0.27,Matches
Vitinha,pt POR,FW,Marseille,23,2000,18,10,923,10.3,3,2,5,3,0,0,1,0,5.1,5.1,2.9,8.0,15,23,84,0.29,0.20,0.49,0.29,0.49,0.50,0.28,0.78,0.50,0.78,Matches
Vitinha,pt POR,MF,Paris S-G,23,2000,28,23,"2,126",23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.30,0.17,0.47,0.30,0.47,0.13,0.13,0.27,0.13,0.27,Matches
Elye Wahi,fr FRA,FW,Montpellier,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,4.23,4.23,0.00,4.23,Matches
Elye Wahi,fr FRA,FW,Lens,20,2003,27,20,"1,692",18.8,9,3,12,8,1,1,10,1,11.5,10.7,2.6,13.4,52,15,171,0.48,0.16,0.64,0.43,0.59,0.61,0.14,0.75,0.57,0.71,Matches
Mateusz Wieteska,pl POL,DF,Clermont Foot,26,1997,2,2,174,1.9,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,6,1,0.52,0.00,0.52,0.52,0.52,0.05,0.00,0.05,0.05,0.05,Matches
Josh Wilson-Esbrand,eng ENG,"DF,MF",Reims,20,2002,11,5,461,5.1,1,1,2,1,0,0,1,0,0.1,0.1,1.0,1.1,11,19,20,0.20,0.20,0.39,0.20,0.39,0.03,0.19,0.21,0.03,0.21,Matches
Christopher Wooh,cm CMR,DF,Rennes,21,2001,18,15,"1,388",15.4,1,0,1,1,0,0,3,1,1.3,1.3,0.7,2.0,8,61,4,0.06,0.00,0.06,0.06,0.06,0.09,0.04,0.13,0.09,0.13,Matches
Yusuf Yazıcı,tr TUR,"MF,FW",Lille,26,1997,27,16,"1,312",14.6,5,2,7,5,0,0,5,0,5.4,5.4,1.9,7.3,31,48,90,0.34,0.14,0.48,0.34,0.48,0.37,0.13,0.50,0.37,0.50,Matches
Kelvin Yeboah,it ITA,FW,Montpellier,23,2000,13,0,276,3.1,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,9,5,25,0.00,0.00,0.00,0.00,0.00,0.15,0.08,0.24,0.15,0.24,Matches
Bertuğ Yıldırım,tr TUR,FW,Rennes,21,2002,21,2,469,5.2,0,1,1,0,0,0,3,0,1.4,1.4,0.7,2.1,9,11,29,0.00,0.19,0.19,0.00,0.19,0.27,0.13,0.40,0.27,0.40,Matches
Darlin Yongwa,cm CMR,DF,Lorient,22,2000,22,11,"1,159",12.9,1,1,2,1,0,0,3,0,0.7,0.7,1.4,2.1,39,43,81,0.08,0.08,0.16,0.08,0.16,0.06,0.10,0.16,0.06,0.16,Matches
Leny Yoro,fr FRA,DF,Lille,17,2005,32,30,"2,673",29.7,2,0,2,2,0,0,5,0,1.5,1.5,0.1,1.7,8,68,3,0.07,0.00,0.07,0.07,0.07,0.05,0.00,0.06,0.05,0.06,Matches
Etienne Youte Kinkoue,fr FRA,DF,Le Havre,21,2002,22,22,"1,941",21.6,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,12,31,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Yoram Zague,fr FRA,DF,Paris S-G,17,2006,5,4,373,4.1,1,0,1,1,0,0,1,0,0.3,0.3,0.5,0.8,2,13,4,0.24,0.00,0.24,0.24,0.24,0.07,0.11,0.18,0.07,0.18,Matches
Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,17,2006,26,21,"1,962",21.8,2,3,5,2,0,0,4,0,1.4,1.4,3.2,4.5,54,116,90,0.09,0.14,0.23,0.09,0.23,0.06,0.14,0.21,0.06,0.21,Matches
Denis Zakaria,ch SUI,"MF,DF",Monaco,26,1996,25,24,"2,137",23.7,4,0,4,4,0,0,13,2,1.4,1.4,1.1,2.5,27,107,23,0.17,0.00,0.17,0.17,0.17,0.06,0.05,0.11,0.06,0.11,Matches
Mehdi Zeffane,dz ALG,"DF,MF",Clermont Foot,31,1992,23,15,"1,231",13.7,0,0,0,0,0,0,2,0,1.4,1.4,0.4,1.8,14,53,48,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13,Matches
Nathan Zeze,fr FRA,DF,Nantes,18,2005,13,11,"1,022",11.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,30,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Edon Zhegrova,xk KVX,FW,Lille,24,1999,33,25,"2,288",25.4,6,6,12,6,0,0,3,1,6.2,6.2,6.2,12.4,110,90,322,0.24,0.24,0.47,0.24,0.47,0.24,0.24,0.49,0.24,0.49,Matches
Luc Zogbé,ci CIV,DF,Brest,18,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
