Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,Final Third,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status,Defensive Contributions,Passing Ability,Build-Up Play,Ball Recovery & Defensive Work,Line Breaking Passes
1949,Tyler Morton,ENG,MF,Liverpool,eng  Premier League,22-131,2002,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,618494,Defensive Midfield,31-10-2002,22,['England'],185,right,01-07-2024,Liverpool FC U21,0,8000000,Shoulder injury - Return unknown,0.0,0.0,0.0,0.0,0.0
1985,Vitaly Janelt,GER,MF,Brentford,eng  Premier League,26-305,1998,27,24,2028,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,80.5,80,10,3,32,0,1.3,35,35,0,0.0,-0.73,33.5,33.7,-0.1,-0.01,-0.08,3,0,0,23,14,1,28,25,20,0,0,1,98,17,10,63.0,33,20,13,12,8,19,33,57.6,14,29,7,22,25,58,47,1,794,955,83.1,13346,3903,391,430,90.9,327,378,86.5,60,109,55.0,3,2.2,2.3,0.8,13,69,21,7,70,1,4,1,0,0.7,0.7,2.9,16,34,0.04,0.13,0.18,0.04,0.18,0.03,0.1,0.13,0.03,0.13,29,1.29,28,1,0,0,0,0,3,0.13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,933,17,11,3,6,28,6,0,0,0,0,794,5,13,13,4,30.8,0.58,0.18,0.08,0.25,18.3,0,0.06,0.3,0.3,1163,108,366,528,277,28,1163,11,3,27.3,6,54.5,601,2860,1212,17,2,16,10,748,270171,Defensive Midfield,10-05-1998,26,['Germany'],184,left,03-10-2020,VfL Bochum,30-06-2026,22000000,0,10.311111111111112,3.693333333333333,2.068,0.5466666666666666,0.6755555555555556
1999,Wataru Endo,JPN,MF,Liverpool,eng  Premier League,32-030,1993,14,0,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5.6,0,0,14,11,14,2.86,2,1,1,0.61,-0.89,3.2,1.3,1.9,1.17,-0.21,0,0,0,10,6,0,0,3,6,0,0,0,7,1,2,33.3,8,6,4,4,0,5,8,62.5,3,3,0,3,3,11,5,0,79,84,94.0,1254,294,40,42,95.2,31,32,96.9,5,5,100.0,0,0.0,0.0,0.0,1,8,1,0,9,0,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,3,1.81,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,79,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,110,4,25,68,18,2,110,1,1,100.0,0,0.0,48,174,47,0,1,5,2,71,146310,Defensive Midfield,09-02-1993,32,['Japan'],178,right,18-08-2023,VfB Stuttgart,30-06-2027,12000000,0,16.25,58.75,1.8375,0.625,1.125
2007,Wilfred Ndidi,NGA,MF,Leicester City,eng  Premier League,28-085,1996,19,19,1555,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,61.7,82,9,0,0,0,0.74,17,32,-15,-0.87,1.18,14.1,30.9,-16.8,-0.97,0.07,4,0,0,30,14,2,17,15,34,0,0,1,88,39,29,57.4,59,34,33,23,3,20,42,47.6,22,34,13,21,15,74,61,0,546,687,79.5,7664,2027,303,353,85.8,175,215,81.4,25,50,50.0,4,1.4,1.2,2.6,9,47,6,1,48,0,4,0,0,1.6,1.6,3.0,13,56,0.0,0.23,0.23,0.0,0.23,0.09,0.08,0.17,0.09,0.17,20,1.16,18,0,1,1,0,0,3,0.17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,671,15,9,4,2,17,6,0,0,0,0,546,1,14,17,8,47.1,0.98,0.46,0.0,0.0,14.8,0,0.1,-1.6,-1.6,940,95,327,439,182,46,940,25,12,48.0,12,48.0,455,1916,784,15,2,26,23,551,274839,Defensive Midfield,16-12-1996,28,"['Nigeria', 'England']",183,right,03-01-2017,KRC Genk,30-06-2027,18000000,0,14.855491329479769,4.595375722543352,1.553179190751445,0.5953757225433526,0.6011560693641619
2011,William Carvalho,POR,MF,Betis,es  La Liga,32-338,1992,4,4,247,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,10.2,62,1,0,0,0,1.25,1,1,0,0.0,-0.08,3.0,2.2,0.8,0.3,0.05,0,0,0,4,0,0,1,3,2,0,0,0,16,4,1,80.0,3,2,0,3,0,2,4,50.0,2,4,1,3,3,6,4,0,151,183,82.5,2361,796,87,96,90.6,42,51,82.4,14,24,58.3,0,0.0,0.1,0.0,1,18,1,0,20,0,0,0,0,0.1,0.1,0.2,1,2,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,7,2.55,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,179,4,4,0,3,1,0,0,0,0,0,151,0,2,3,1,33.3,1.09,0.36,0.0,0.0,19.0,0,0.05,-0.1,-0.1,205,7,60,121,28,1,205,4,3,75.0,1,25.0,137,608,282,4,0,1,6,155,100131,Defensive Midfield,07-04-1992,32,"['Portugal', 'Angola']",187,right,13-07-2018,Sporting CP,30-06-2026,2000000,"Achilles heel problems - Return expected on May 1, 2025",11.11111111111111,30.555555555555554,2.9851851851851854,0.7037037037037037,1.4444444444444444
2025,Yacine Adli,FRA,MF,Fiorentina,it  Serie A,24-225,2000,20,14,1120,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,44.4,71,4,6,21,1,1.85,25,14,11,0.88,0.76,18.3,12.9,5.4,0.43,0.46,3,1,1,9,16,0,56,6,18,0,0,0,69,5,15,25.0,31,18,11,15,5,17,38,44.7,21,11,1,10,6,37,18,0,649,798,81.3,12791,4149,273,301,90.7,260,290,89.7,108,178,60.7,4,2.2,2.0,1.8,21,80,10,3,96,3,7,3,0,0.5,0.5,2.6,22,23,0.24,0.32,0.56,0.24,0.56,0.04,0.17,0.21,0.04,0.21,45,3.61,32,9,2,2,0,0,8,0.64,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,710,84,39,3,13,56,5,39,17,19,0,649,4,11,11,4,36.4,0.88,0.32,0.27,0.75,21.5,1,0.04,2.5,2.5,913,26,161,551,211,9,913,24,10,41.7,12,50.0,544,3195,1488,25,2,17,4,607,395236,Defensive Midfield,29-07-2000,24,"['France', 'Algeria']",186,right,28-08-2024,AC Milan,30-06-2025,15000000,Ankle problems - Return unknown,10.887096774193548,6.556451612903225,4.007258064516129,0.6048387096774194,1.5887096774193548
2036,Yannik Engelhardt,GER,"MF,DF",Como,it  Serie A,24-032,2001,20,11,1073,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,42.6,84,7,9,16,7,1.15,10,22,-12,-1.01,-1.13,13.1,13.8,-0.7,-0.06,-0.2,3,0,0,19,17,1,1,10,10,0,0,0,58,10,9,52.6,27,10,11,13,3,15,24,62.5,9,10,5,5,10,37,25,0,561,634,88.5,8691,2148,291,315,92.4,225,242,93.0,27,40,67.5,1,1.4,1.4,-0.4,11,37,2,0,50,1,2,1,0,0.6,0.6,1.9,13,16,0.08,0.08,0.17,0.08,0.17,0.05,0.12,0.16,0.05,0.16,23,1.93,19,1,1,0,1,1,2,0.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,583,50,22,1,3,1,28,0,0,0,0,561,1,9,8,2,25.0,0.67,0.17,0.13,0.5,13.7,0,0.07,0.4,0.4,757,36,177,462,125,16,757,15,9,60.0,3,20.0,478,2433,1052,10,2,20,7,497,405670,Defensive Midfield,07-02-2001,24,['Germany'],184,right,01-08-2024,Fortuna Düsseldorf,30-06-2027,7000000,0,10.92436974789916,7.436974789915966,2.1243697478991597,0.5714285714285714,0.8235294117647058
2037,Yannik Keitel,GER,MF,Stuttgart,de  Bundesliga,25-024,2000,8,1,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7.0,88,0,7,10,13,2.25,2,3,-1,-0.57,-0.83,4.4,3.2,1.1,0.63,0.39,1,0,0,1,3,0,1,2,4,0,0,0,5,3,3,50.0,5,4,1,3,1,5,6,83.3,1,3,1,2,2,7,3,0,98,119,82.4,1491,467,55,62,88.7,34,41,82.9,6,8,75.0,0,0.0,0.1,0.0,1,12,3,0,8,0,0,0,0,0.4,0.4,0.4,2,2,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22,2,1.15,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,117,2,2,0,1,1,0,0,0,0,0,98,0,4,3,1,33.3,1.72,0.57,0.0,0.0,18.7,0,0.12,-0.4,-0.4,139,3,22,92,26,2,139,1,1,100.0,0,0.0,73,311,135,0,1,2,1,104,342039,Defensive Midfield,15-02-2000,25,['Germany'],186,both,01-07-2024,SC Freiburg,30-06-2028,3500000,0,10.588235294117647,48.47058823529412,2.8058823529411763,0.4117647058823529,1.2352941176470589
2046,Ylber Ramadani,ALB,MF,Lecce,it  Serie A,28-333,1996,23,17,1469,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,58.3,77,6,6,26,4,1.0,9,30,-21,-1.29,-0.86,14.8,26.8,-12.1,-0.74,-0.15,4,0,0,13,10,0,4,20,23,0,0,0,100,7,19,26.9,40,23,19,21,0,25,38,65.8,13,25,8,17,20,60,21,3,615,740,83.1,10808,2958,273,307,88.9,261,298,87.6,69,108,63.9,1,0.8,0.4,0.2,11,44,3,0,48,0,1,0,0,0.4,0.4,1.2,7,5,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.07,0.03,0.07,27,1.65,27,0,0,0,0,0,4,0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,719,17,14,2,3,4,1,1,1,0,0,615,4,10,12,5,41.7,0.74,0.31,0.0,0.0,25.1,0,0.04,-0.4,-0.4,898,59,293,516,101,6,898,20,10,50.0,10,50.0,469,2113,776,8,2,17,18,583,442703,Defensive Midfield,12-04-1996,28,"['Albania', 'Kosovo']",185,right,04-08-2023,Aberdeen FC,30-06-2026,4000000,0,12.63803680981595,5.098159509202453,1.9496932515337422,0.7361963190184049,0.6319018404907976
2054,Youssouf Fofana,FRA,MF,Milan,it  Serie A,26-060,1999,26,23,1959,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77.7,81,15,3,29,0,1.62,29,23,6,0.28,-0.37,33.5,22.1,11.4,0.53,-0.33,5,0,0,21,16,0,7,17,27,0,0,0,103,11,17,39.3,42,27,12,27,3,20,39,51.3,19,20,4,16,17,59,20,2,992,1150,86.3,17259,5700,423,484,87.4,484,527,91.8,70,111,63.1,4,2.4,1.6,1.6,17,119,17,1,145,1,5,1,0,1.1,1.1,3.5,33,26,0.05,0.18,0.23,0.05,0.23,0.05,0.11,0.16,0.05,0.16,47,2.16,43,0,0,0,0,4,4,0.18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1109,39,37,7,6,7,2,0,0,0,0,992,2,6,29,5,17.2,1.33,0.23,0.03,0.2,25.7,0,0.04,-0.1,-0.1,1310,28,240,889,201,13,1310,25,11,44.0,14,56.0,805,4766,2598,40,3,23,16,978,569598,Defensive Midfield,10-01-1999,26,"['France', 'Mali']",185,right,17-08-2024,AS Monaco,30-06-2028,30000000,0,9.266055045871559,3.958715596330275,2.981651376146789,0.5504587155963303,1.2889908256880733
2060,Yunus Emre Konak,TUR,"MF,FW",Brentford,eng  Premier League,19-060,2006,6,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,6,4,20,1.67,1,2,-1,-3.6,-3.78,0.5,1.2,-0.7,-2.34,-2.38,0,0,0,2,0,0,0,0,3,0,0,0,1,2,2,50.0,3,3,0,3,0,1,2,50.0,1,0,0,0,0,3,0,0,14,19,73.7,248,62,8,10,80.0,3,4,75.0,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0,0.2,0.2,0.2,1,1,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.55,0.55,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,0,0,0,0,1,0,0,0,0,14,0,1,1,0,0.0,3.6,0.0,0.0,0.0,21.4,0,0.15,-0.2,-0.2,27,0,5,14,8,0,27,1,0,0.0,1,100.0,9,51,34,0,1,2,3,15,1141628,Defensive Midfield,10-01-2006,19,['Türkiye'],181,right,11-01-2024,Sivasspor,30-06-2029,4500000,0,13.333333333333334,245.66666666666669,2.066666666666667,0.3333333333333333,1.0
2064,Yvan Neyou,CMR,MF,Leganés,es  La Liga,28-067,1997,22,21,1829,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,75.3,85,14,1,45,0,0.95,17,28,-11,-0.54,0.21,15.7,32.4,-16.7,-0.82,-0.27,10,0,0,24,43,0,12,19,33,0,0,0,102,20,14,58.8,50,33,20,24,6,22,39,56.4,17,27,3,24,19,69,33,1,739,871,84.8,11598,3029,386,429,90.0,275,315,87.3,50,69,72.5,1,0.4,0.8,0.6,8,63,7,1,74,1,2,1,0,0.6,0.6,1.0,19,26,0.05,0.05,0.1,0.05,0.1,0.03,0.02,0.05,0.03,0.05,21,1.03,17,0,2,0,2,0,2,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,844,19,18,2,6,12,1,0,0,0,0,739,8,13,13,2,15.4,0.64,0.1,0.08,0.5,25.4,0,0.04,0.4,0.4,1086,36,274,684,142,7,1086,38,17,44.7,16,42.1,618,2681,1138,16,1,24,17,709,469669,Defensive Midfield,03-01-1997,28,"['Cameroon', 'France']",180,right,01-08-2023,AS Saint-Étienne,30-06-2025,2500000,0,11.379310344827585,4.177339901477832,1.6004926108374384,0.5960591133004927,0.7142857142857143
2065,Yves Bissouma,MLI,MF,Tottenham,eng  Premier League,28-193,1996,21,13,1100,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,43.7,74,3,8,17,3,1.29,26,19,7,0.57,0.13,18.9,22.1,-3.2,-0.26,-0.39,6,0,0,18,16,0,2,14,26,0,1,0,67,4,6,40.0,39,26,15,21,3,16,30,53.3,14,7,4,3,14,53,31,4,627,701,89.4,9597,2562,340,366,92.9,232,247,93.9,32,52,61.5,0,0.2,0.6,-0.2,5,53,10,1,67,2,2,2,0,0.6,0.6,0.8,15,3,0.16,0.0,0.16,0.16,0.16,0.05,0.02,0.07,0.05,0.07,13,1.06,12,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,666,33,32,2,2,2,1,0,0,0,0,627,2,7,9,3,33.3,0.74,0.25,0.22,0.67,22.3,0,0.06,1.4,1.4,853,54,239,482,138,5,853,19,6,31.6,13,68.4,511,3029,1399,17,0,22,11,588,410425,Defensive Midfield,30-08-1996,28,"['Mali', ""Cote d'Ivoire""]",182,right,01-07-2022,Brighton & Hove Albion,30-06-2026,35000000,0,12.950819672131148,7.327868852459018,2.1655737704918034,0.6639344262295082,1.0245901639344261
2069,Zinédine Ould Khaled,FRA,MF,Angers,fr  Ligue 1,25-056,2000,2,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.5,45,0,1,12,8,0.0,0,1,-1,-1.58,-1.05,0.1,0.5,-0.4,-0.64,-0.14,1,0,0,3,1,0,0,0,1,0,0,0,2,1,1,50.0,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,1,0,15,17,88.2,257,24,6,8,75.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,1,7,15,5,1,27,1,0,0.0,1,100.0,15,66,10,0,0,3,0,15,650104,Defensive Midfield,14-01-2000,25,"['France', 'Algeria']",195,right,29-07-2019,Angers SCO B,30-06-2025,300000,0,10.0,147.0,0.4,0.3333333333333333,0.3333333333333333
