Rank,Player,Value
1.0,Robin Zentner  •  Mainz 05,90
2.0,Kevin Müller  •  Heidenheim,86
3.0,Péter Gulácsi  •  RB Leipzig,83
4.0,Timon Weiner  •  Holstein Kiel,81
5.0,Nikola Vasilj  •  St. Pauli,77
,Michael Zetterer  •  Werder Bremen,77
7.0,Noah Atubolu  •  Freiburg,76
8.0,Kevin Trapp  •  Eint Frankfurt,75
9.0,Alexander Nübel  •  Stuttgart,74
10.0,Oliver Baumann  •  Hoffenheim,71
,Kamil Grabara  •  Wolfsburg,71
,Lukáš Hrádecký  •  Leverkusen,71
