Rank,Player,Value
1.0,Finn Dahmen  •  Augsburg,0.54
2.0,Manuel Neuer  •  Bayern Munich,0.75
3.0,Robin Zentner  •  Mainz 05,1.14
4.0,Frederik Rønnow  •  Union Berlin,1.17
5.0,Nikola Vasilj  •  St. Pauli,1.21
6.0,Lukáš Hrádecký  •  Leverkusen,1.24
7.0,Péter Gulácsi  •  RB Leipzig,1.29
8.0,Moritz Nicolas  •  Gladbach,1.37
9.0,Noah Atubolu  •  Freiburg,1.4
10.0,Kevin Trapp  •  Eint Frankfurt,1.46
