Rank,Player,Value
1.0,Maximilian Mittelstädt  •  Stuttgart,46
2.0,Kilian Fischer  •  Wolfsburg,41
3.0,Nathaniel Brown  •  Eint Frankfurt,36
4.0,Senne Lynen  •  Werder Bremen,35
5.0,Philipp Treu  •  St. Pauli,34
,Tom Bischof  •  Hoffenheim,34
,Benedikt Gimber  •  Heidenheim,34
8.0,Rasmus Kristensen  •  Eint Frankfurt,33
,Maximilian Wittek  •  Bochum,33
10.0,Patrick Mainka  •  Heidenheim,32
