Rank,Player,Value
1.0,Joshua Kimmich  •  Bayern Munich,4299
2.0,Philipp Lienhart  •  Freiburg,4206
3.0,Dayot Upamecano  •  Bayern Munich,4165
4.0,Nico Schlotterbeck  •  Dortmund,4107
5.0,Jonathan Tah  •  Leverkusen,3895
6.0,Piero Hincapié  •  Leverkusen,3332
7.0,Edmond Tapsoba  •  Leverkusen,3244
8.0,Emre Can  •  Dortmund,3233
9.0,Kim Min-jae  •  Bayern Munich,3196
10.0,Romano Schmid  •  Werder Bremen,3157
