Rank,Player,Value
1.0,Kingsley Coman  •  Bayern Munich,3.03
2.0,Harry Kane  •  Bayern Munich,2.36
3.0,Dayot Upamecano  •  Bayern Munich,2.25
4.0,Alphonso Davies  •  Bayern Munich,2.19
5.0,Aleksandar Pavlovic  •  Bayern Munich,2.16
6.0,Manuel Neuer  •  Bayern Munich,2.1
7.0,Kim Min-jae  •  Bayern Munich,1.98
8.0,Raphaël Guerreiro  •  Bayern Munich,1.93
9.0,Leroy Sané  •  Bayern Munich,1.92
10.0,Joshua Kimmich  •  Bayern Munich,1.91
