Rank,Player,Value
1.0,Diogo Leite  •  Union Berlin,59
2.0,Kevin Akpoguma  •  Hoffenheim,58
3.0,Kaishu Sano  •  Mainz 05,56
4.0,Tom Bischof  •  Hoffenheim,55
5.0,Senne Lynen  •  Werder Bremen,52
6.0,Maximilian Wittek  •  Bochum,50
7.0,Patrick Mainka  •  Heidenheim,46
,Benedikt Gimber  •  Heidenheim,46
9.0,Philipp Treu  •  St. Pauli,45
,Willi Orban  •  RB Leipzig,45
