Rank,Player,Value
1.0,Denis Vavro  •  Wolfsburg,185
2.0,Willi Orban  •  RB Leipzig,169
3.0,Patrick Mainka  •  Heidenheim,164
4.0,Jeffrey Gouweleeuw  •  Augsburg,151
5.0,Nico Elvedi  •  Gladbach,143
6.0,Diogo Leite  •  Union Berlin,141
,Arthur Theate  •  Eint Frankfurt,141
8.0,Ko Itakura  •  Gladbach,138
9.0,Danilho Doekhi  •  Union Berlin,136
10.0,Robin Koch  •  Eint Frankfurt,135
