Rank,Player,Value
1.0,Michael Olise  •  Bayern Munich,0.52
2.0,David Raum  •  RB Leipzig,0.41
3.0,Florian Wirtz  •  Leverkusen,0.39
4.0,Robert Skov  •  Union Berlin,0.37
5.0,Nadiem Amiri  •  Mainz 05,0.35
,Serge Gnabry  •  Bayern Munich,0.35
7.0,Kingsley Coman  •  Bayern Munich,0.34
,Leroy Sané  •  Bayern Munich,0.34
,Thomas Müller  •  Bayern Munich,0.34
,Joshua Kimmich  •  Bayern Munich,0.34
