Rank,Player,Value
1.0,Jamie Gittens  •  Dortmund,76
2.0,Florian Wirtz  •  Leverkusen,73
3.0,Jamal Musiala  •  Bayern Munich,72
4.0,Michael Olise  •  Bayern Munich,55
5.0,Ritsu Doan  •  Freiburg,47
6.0,Omar Marmoush  •  Eint Frankfurt,46
7.0,Oladapo Afolayan  •  St. Pauli,43
,Hugo Ekitike  •  Eint Frankfurt,43
9.0,Jamie Leweling  •  Stuttgart,38
10.0,Antonio Nusa  •  RB Leipzig,37
