Rank,Player,Value
1.0,Michael Olise  •  Bayern Munich,10
,Florian Wirtz  •  Leverkusen,10
3.0,Omar Marmoush  •  Eint Frankfurt,9
4.0,Harry Kane  •  Bayern Munich,8
,Vincenzo Grifo  •  Freiburg,8
,Mohamed Amoura  •  Wolfsburg,8
7.0,Anthony Caci  •  Mainz 05,7
,Mitchell Weiser  •  Werder Bremen,7
,Marvin Ducksch  •  Werder Bremen,7
,Granit Xhaka  •  Leverkusen,7
