Rank,Player,Value
1.0,Harry Kane  •  Bayern Munich,31
2.0,Omar Marmoush  •  Eint Frankfurt,24
3.0,Tim Kleindienst  •  Gladbach,20
4.0,Florian Wirtz  •  Leverkusen,19
5.0,Mohamed Amoura  •  Wolfsburg,18
,Michael Olise  •  Bayern Munich,18
7.0,Jonathan Burkardt  •  Mainz 05,17
,Hugo Ekitike  •  Eint Frankfurt,17
,Patrik Schick  •  Leverkusen,17
10.0,Benjamin Šeško  •  RB Leipzig,16
,Vincenzo Grifo  •  Freiburg,16
,Serhou Guirassy  •  Dortmund,16
