Rank,Player,Value
1.0,Lukas Nmecha  •  Wolfsburg,0.25
2.0,Myron Boadu  •  Bochum,0.24
3.0,Jonathan Burkardt  •  Mainz 05,0.23
,Nelson Weiper  •  Mainz 05,0.23
,Serhou Guirassy  •  Dortmund,0.23
6.0,Lucas Höler  •  Freiburg,0.21
7.0,Ermedin Demirović  •  Stuttgart,0.2
8.0,Patrik Schick  •  Leverkusen,0.19
,Nick Woltemade  •  Stuttgart,0.19
10.0,Willi Orban  •  RB Leipzig,0.18
,Maximilian Beier  •  Dortmund,0.18
,Morgan Guilavogui  •  St. Pauli,0.18
,Nathaniel Brown  •  Eint Frankfurt,0.18
