Rank,Player,Value
1.0,Nathaniel Brown  •  Eint Frankfurt,81.8
2.0,Timo Becker  •  Holstein Kiel,77.1
3.0,Bernardo  •  Bochum,76.7
4.0,Moritz Jenz  •  Mainz 05,76.2
5.0,Waldemar Anton  •  Dortmund,75.0
6.0,Lasse Rosenboom  •  Holstein Kiel,74.3
7.0,Max Geschwill  •  Holstein Kiel,73.7
8.0,Nico Elvedi  •  Gladbach,72.7
9.0,Willi Orban  •  RB Leipzig,71.9
,Maximilian Mittelstädt  •  Stuttgart,71.9
