Rank,Player,Value
1.0,Patrik Schick  •  Leverkusen,1.22
2.0,Omar Marmoush  •  Eint Frankfurt,0.81
3.0,Jonathan Burkardt  •  Mainz 05,0.76
,Ermedin Demirović  •  Stuttgart,0.76
5.0,Victor Boniface  •  Leverkusen,0.73
6.0,Harry Kane  •  Bayern Munich,0.62
,Leroy Sané  •  Bayern Munich,0.62
8.0,Jamal Musiala  •  Bayern Munich,0.6
9.0,Serhou Guirassy  •  Dortmund,0.56
10.0,Tim Kleindienst  •  Gladbach,0.55
