Rank,Player,Value
1.0,Eric Dier  •  Bayern Munich,94.0
2.0,Aleksandar Pavlovic  •  Bayern Munich,93.9
,Dayot Upamecano  •  Bayern Munich,93.9
4.0,Jonathan Tah  •  Leverkusen,93.2
5.0,Kim Min-jae  •  Bayern Munich,92.4
6.0,Nico Elvedi  •  Gladbach,92.2
7.0,Robin Koch  •  Eint Frankfurt,91.0
8.0,Waldemar Anton  •  Dortmund,90.3
9.0,Emre Can  •  Dortmund,90.1
10.0,Anthony Rouault  •  Stuttgart,90.0
