Rank,Player,Value
1.0,Florian Wirtz  •  Leverkusen,21
2.0,Michael Olise  •  Bayern Munich,20
3.0,Xavi Simons  •  RB Leipzig,19
4.0,Joshua Kimmich  •  Bayern Munich,18
5.0,Romano Schmid  •  Werder Bremen,16
6.0,Harry Kane  •  Bayern Munich,15
,Julian Brandt  •  Dortmund,15
8.0,Jamal Musiala  •  Bayern Munich,14
,Alassane Pléa  •  Gladbach,14
10.0,Kevin Stöger  •  Gladbach,13
