Rank,Player,Value
1.0,Jamie Gittens  •  Dortmund,59
2.0,Benedict Hollerbach  •  Union Berlin,46
,Florian Wirtz  •  Leverkusen,46
4.0,Omar Marmoush  •  Eint Frankfurt,45
5.0,Chris Führich  •  Stuttgart,43
6.0,Hugo Ekitike  •  Eint Frankfurt,39
7.0,Jamal Musiala  •  Bayern Munich,36
8.0,Karim Adeyemi  •  Dortmund,32
,Loïs Openda  •  RB Leipzig,32
10.0,Michael Olise  •  Bayern Munich,31
