Rank,Player,Value
1.0,Maximilian Mittelstädt  •  Stuttgart,23
2.0,Romano Schmid  •  Werder Bremen,22
3.0,Christian Günter  •  Freiburg,20
4.0,Julian Ryerson  •  Dortmund,19
5.0,Álex Grimaldo  •  Leverkusen,18
6.0,Phillipp Mwene  •  Mainz 05,16
7.0,Anthony Caci  •  Mainz 05,15
,Gerrit Holtmann  •  Bochum,15
,Maximilian Wittek  •  Bochum,15
10.0,Dimitris Giannoulis  •  Augsburg,14
,Andrej Kramarić  •  Hoffenheim,14
,Jeremie Frimpong  •  Leverkusen,14
,Pascal Groß  •  Dortmund,14
