Rank,Player,Value
1.0,Alexander Nübel  •  Stuttgart,16628
2.0,Noah Atubolu  •  Freiburg,15935
3.0,Patrick Drewes  •  Bochum,15776
4.0,Nikola Vasilj  •  St. Pauli,15764
5.0,Kevin Müller  •  Heidenheim,15392
6.0,Robin Zentner  •  Mainz 05,14858
7.0,Kim Min-jae  •  Bayern Munich,14774
8.0,Michael Zetterer  •  Werder Bremen,14373
9.0,Timon Weiner  •  Holstein Kiel,14240
10.0,Joshua Kimmich  •  Bayern Munich,13749
