Rank,Player,Value
1.0,Patrik Schick  •  Leverkusen,0.75
2.0,Hugo Ekitike  •  Eint Frankfurt,0.71
3.0,Serhou Guirassy  •  Dortmund,0.7
4.0,Deniz Undav  •  Stuttgart,0.65
5.0,Victor Boniface  •  Leverkusen,0.64
6.0,Jonathan Burkardt  •  Mainz 05,0.62
7.0,Leroy Sané  •  Bayern Munich,0.6
8.0,Serge Gnabry  •  Bayern Munich,0.58
9.0,Ermedin Demirović  •  Stuttgart,0.57
10.0,Harry Kane  •  Bayern Munich,0.48
