Rank,Player,Value
1.0,Omar Marmoush  •  Eint Frankfurt,2.11
2.0,Patrik Schick  •  Leverkusen,1.94
3.0,Deniz Undav  •  Stuttgart,1.84
4.0,Harry Kane  •  Bayern Munich,1.6
5.0,Jamal Musiala  •  Bayern Munich,1.55
,Victor Boniface  •  Leverkusen,1.55
7.0,Hugo Ekitike  •  Eint Frankfurt,1.45
,Serge Gnabry  •  Bayern Munich,1.45
9.0,Leroy Sané  •  Bayern Munich,1.37
10.0,Michael Olise  •  Bayern Munich,1.34
,Florian Wirtz  •  Leverkusen,1.34
