Rank,Player,Value
1.0,Jamie Gittens  •  Dortmund,106
2.0,Florian Wirtz  •  Leverkusen,103
3.0,Romano Schmid  •  Werder Bremen,89
4.0,Michael Olise  •  Bayern Munich,88
5.0,Jeremie Frimpong  •  Leverkusen,85
6.0,Benedict Hollerbach  •  Union Berlin,84
,Omar Traoré  •  Heidenheim,84
8.0,Chris Führich  •  Stuttgart,83
9.0,Alphonso Davies  •  Bayern Munich,81
10.0,Omar Marmoush  •  Eint Frankfurt,73
,Hugo Ekitike  •  Eint Frankfurt,73
