Rank,Player,Value
1.0,Péter Gulácsi  •  RB Leipzig,13
2.0,Manuel Neuer  •  Bayern Munich,11
3.0,Noah Atubolu  •  Freiburg,10
4.0,Robin Zentner  •  Mainz 05,9
5.0,Nikola Vasilj  •  St. Pauli,8
,Finn Dahmen  •  Augsburg,8
7.0,Frederik Rønnow  •  Union Berlin,7
,Michael Zetterer  •  Werder Bremen,7
9.0,Kevin Müller  •  Heidenheim,6
10.0,Gregor Kobel  •  Dortmund,5
,Lukáš Hrádecký  •  Leverkusen,5
,Alexander Nübel  •  Stuttgart,5
