Rank,Player,Value
1.0,Finn Dahmen  •  Augsburg,87.0
2.0,Moritz Nicolas  •  Gladbach,78.3
3.0,Robin Zentner  •  Mainz 05,76.4
4.0,Péter Gulácsi  •  RB Leipzig,73.5
5.0,Lukáš Hrádecký  •  Leverkusen,71.7
,Kevin Trapp  •  Eint Frankfurt,71.7
7.0,Nikola Vasilj  •  St. Pauli,70.8
8.0,Noah Atubolu  •  Freiburg,70.3
9.0,Frederik Rønnow  •  Union Berlin,70.1
10.0,Kamil Grabara  •  Wolfsburg,67.6
