Rank,Player,Value
1.0,Joshua Kimmich  •  Bayern Munich,294
2.0,Granit Xhaka  •  Leverkusen,280
3.0,Angelo Stiller  •  Stuttgart,232
4.0,Romano Schmid  •  Werder Bremen,228
5.0,Nico Schlotterbeck  •  Dortmund,195
6.0,Kim Min-jae  •  Bayern Munich,178
7.0,Nadiem Amiri  •  Mainz 05,168
8.0,Pascal Groß  •  Dortmund,159
9.0,Michael Olise  •  Bayern Munich,152
10.0,Rasmus Kristensen  •  Eint Frankfurt,148
