Rank,Player,Value
1.0,Mark Flekken  •  Brentford,20751
2.0,Jordan Pickford  •  Everton,20622
3.0,Virgil van Dijk  •  Liverpool,15898
4.0,Matz Sels  •  Nott'ham Forest,13997
5.0,David Raya  •  Arsenal,13967
6.0,Emiliano Martínez  •  Aston Villa,13960
7.0,Bernd Leno  •  Fulham,13652
8.0,Aaron Ramsdale  •  2 squads,13301
9.0,Bart Verbruggen  •  Brighton,13256
10.0,Jan Paul van Hecke  •  Brighton,13099
