Rank,Player,Value
1.0,Erling Haaland  •  Manchester City,1.96
2.0,Noni Madueke  •  Chelsea,1.53
3.0,Nicolas Jackson  •  Chelsea,1.5
4.0,Matheus Cunha  •  Wolves,1.47
,Mohamed Salah  •  Liverpool,1.47
6.0,Beto  •  Everton,1.42
7.0,Evanilson  •  Bournemouth,1.41
8.0,Alexander Isak  •  Newcastle Utd,1.36
9.0,Cole Palmer  •  Chelsea,1.33
10.0,Ollie Watkins  •  Aston Villa,1.26
