Rank,Player,Value
1.0,Mohamed Salah  •  Liverpool,44
2.0,Alexander Isak  •  Newcastle Utd,25
3.0,Erling Haaland  •  Manchester City,24
4.0,Chris Wood  •  Nott'ham Forest,21
,Bryan Mbeumo  •  Brentford,21
,Cole Palmer  •  Chelsea,21
7.0,Ollie Watkins  •  Aston Villa,19
8.0,Justin Kluivert  •  Bournemouth,18
9.0,Bruno Fernandes  •  Manchester Utd,17
,Matheus Cunha  •  Wolves,17
