Rank,Player,Value
1.0,Mohamed Salah  •  Liverpool,104
2.0,Jeremy Doku  •  Manchester City,77
3.0,Sávio  •  Manchester City,73
4.0,Noni Madueke  •  Chelsea,68
5.0,Antoine Semenyo  •  Bournemouth,62
6.0,Bryan Mbeumo  •  Brentford,60
7.0,Alejandro Garnacho  •  Manchester Utd,57
8.0,Anthony Gordon  •  Newcastle Utd,54
,Kaoru Mitoma  •  Brighton,54
10.0,Luis Díaz  •  Liverpool,53
