Rank,Player,Value
1.0,Antoine Semenyo  •  Bournemouth,112
2.0,Cole Palmer  •  Chelsea,103
3.0,Erling Haaland  •  Manchester City,99
,Mohamed Salah  •  Liverpool,99
5.0,Eberechi Eze  •  Crystal Palace,87
6.0,Matheus Cunha  •  Wolves,86
7.0,Bruno Fernandes  •  Manchester Utd,76
,Raúl Jiménez  •  Fulham,76
9.0,Jarrod Bowen  •  West Ham,70
,Alejandro Garnacho  •  Manchester Utd,70
,Alexander Isak  •  Newcastle Utd,70
,Ollie Watkins  •  Aston Villa,70
