Rank,Player,Value
1.0,Idrissa Gana Gueye  •  Everton,51
2.0,Victor Bernth Kristiansen  •  Leicester City,46
,Alexis Mac Allister  •  Liverpool,46
,Trent Alexander-Arnold  •  Liverpool,46
5.0,Noussair Mazraoui  •  Manchester Utd,45
6.0,Moisés Caicedo  •  Chelsea,44
7.0,Antonee Robinson  •  Fulham,43
,Thomas Partey  •  Arsenal,43
9.0,Pedro Porro  •  Tottenham,42
,Daniel Muñoz  •  Crystal Palace,42
