Rank,Player,Value
1.0,Mohamed Salah  •  Liverpool,17
2.0,Mikkel Damsgaard  •  Brentford,10
,Antonee Robinson  •  Fulham,10
,Bukayo Saka  •  Arsenal,10
5.0,Bruno Fernandes  •  Manchester Utd,9
,Son Heung-min  •  Tottenham,9
,Jacob Murphy  •  Newcastle Utd,9
8.0,Anthony Elanga  •  Nott'ham Forest,8
,Eberechi Eze  •  Crystal Palace,8
,Sávio  •  Manchester City,8
