Rank,Player,Value
1.0,Cole Palmer  •  Chelsea,159
2.0,Bruno Fernandes  •  Manchester Utd,153
3.0,Mohamed Salah  •  Liverpool,135
4.0,Dejan Kulusevski  •  Tottenham,122
5.0,Enzo Fernández  •  Chelsea,121
6.0,Bryan Mbeumo  •  Brentford,117
7.0,Son Heung-min  •  Tottenham,116
8.0,Eberechi Eze  •  Crystal Palace,112
,Antoine Semenyo  •  Bournemouth,112
10.0,Alex Iwobi  •  Fulham,109
