Rank,Player,Value
1.0,Virgil van Dijk  •  Liverpool,2740
2.0,Joško Gvardiol  •  Manchester City,2505
3.0,Levi Colwill  •  Chelsea,2406
4.0,William Saliba  •  Arsenal,2301
5.0,Jan Paul van Hecke  •  Brighton,2232
6.0,Antonee Robinson  •  Fulham,2196
7.0,Bruno Fernandes  •  Manchester Utd,2187
8.0,Moisés Caicedo  •  Chelsea,2140
9.0,Taylor Harwood-Bellis  •  Southampton,2098
10.0,Youri Tielemans  •  Aston Villa,2067
