Rank,Player,Value
1.0,Erling Haaland  •  Manchester City,0.67
2.0,Diogo Jota  •  Liverpool,0.62
,Alexander Isak  •  Newcastle Utd,0.62
4.0,Yoane Wissa  •  Brentford,0.56
,Nicolas Jackson  •  Chelsea,0.56
6.0,Ollie Watkins  •  Aston Villa,0.52
7.0,Mohamed Salah  •  Liverpool,0.51
,Beto  •  Everton,0.51
9.0,Evanilson  •  Bournemouth,0.5
10.0,Brennan Johnson  •  Tottenham,0.47
