Rank,Player,Value
1.0,Jan Paul van Hecke  •  Brighton,6356
2.0,Joško Gvardiol  •  Manchester City,4655
3.0,Rúben Dias  •  Manchester City,4343
4.0,Virgil van Dijk  •  Liverpool,4152
5.0,Kyle Walker-Peters  •  Southampton,3964
6.0,Illia Zabarnyi  •  Bournemouth,3836
7.0,Jeremy Doku  •  Manchester City,3833
8.0,Antonee Robinson  •  Fulham,3747
9.0,Alex Iwobi  •  Fulham,3621
10.0,Kaoru Mitoma  •  Brighton,3567
