Rank,Player,Value
1.0,Mohamed Salah  •  Liverpool,41.3
2.0,Virgil van Dijk  •  Liverpool,41.1
3.0,Ryan Gravenberch  •  Liverpool,38.8
4.0,Alexis Mac Allister  •  Liverpool,37.6
5.0,Trent Alexander-Arnold  •  Liverpool,35.9
6.0,Luis Díaz  •  Liverpool,33.3
7.0,Alisson  •  Liverpool,32.4
8.0,Andrew Robertson  •  Liverpool,31.8
9.0,Dominik Szoboszlai  •  Liverpool,30.2
10.0,Ibrahima Konaté  •  Liverpool,27.9
