Rank,Player,Value
1.0,Bukayo Saka  •  Arsenal,0.67
2.0,Mohamed Salah  •  Liverpool,0.56
3.0,Jacob Murphy  •  Newcastle Utd,0.46
4.0,Kevin De Bruyne  •  Manchester City,0.45
5.0,Sávio  •  Manchester City,0.44
6.0,Son Heung-min  •  Tottenham,0.4
7.0,Mikkel Damsgaard  •  Brentford,0.39
8.0,Jean-Ricner Bellegarde  •  Wolves,0.38
9.0,Anthony Elanga  •  Nott'ham Forest,0.36
10.0,Amad Diallo  •  Manchester Utd,0.34
,Eberechi Eze  •  Crystal Palace,0.34
