Rank,Player,Value
1.0,Bukayo Saka  •  Arsenal,0.4
2.0,Kevin De Bruyne  •  Manchester City,0.35
3.0,Sávio  •  Manchester City,0.32
4.0,Harvey Barnes  •  Newcastle Utd,0.31
5.0,James Maddison  •  Tottenham,0.3
,Dwight McNeil  •  Everton,0.3
7.0,Trent Alexander-Arnold  •  Liverpool,0.28
8.0,Martin Ødegaard  •  Arsenal,0.27
,Yankuba Minteh  •  Brighton,0.27
,Cole Palmer  •  Chelsea,0.27
,Phil Foden  •  Manchester City,0.27
