Rank,Player,Value
1.0,James Tarkowski  •  Everton,202
2.0,Murillo  •  Nott'ham Forest,196
3.0,Nathan Collins  •  Brentford,186
4.0,Dara O'Shea  •  Ipswich Town,172
5.0,Max Kilman  •  West Ham,161
6.0,Jarrad Branthwaite  •  Everton,160
7.0,Maxence Lacroix  •  Crystal Palace,159
,Virgil van Dijk  •  Liverpool,159
9.0,Nikola Milenković  •  Nott'ham Forest,155
10.0,Jan Bednarek  •  Southampton,150
