Rank,Player,Value
1.0,Manuel Akanji  •  Manchester City,93.9
2.0,William Saliba  •  Arsenal,93.7
3.0,Rúben Dias  •  Manchester City,93.6
4.0,Curtis Jones  •  Liverpool,93.3
5.0,Mateo Kovačić  •  Manchester City,92.9
6.0,André  •  Wolves,92.7
7.0,Ezri Konsa  •  Aston Villa,92.4
,Jan Bednarek  •  Southampton,92.4
9.0,Rico Lewis  •  Manchester City,91.9
10.0,Virgil van Dijk  •  Liverpool,91.6
