Rank,Player,Value
1.0,Robert Sánchez  •  Chelsea,77.8
2.0,David Raya  •  Arsenal,77.0
3.0,Łukasz Fabiański  •  West Ham,74.6
4.0,Matz Sels  •  Nott'ham Forest,74.3
5.0,Mark Flekken  •  Brentford,74.1
6.0,Kepa Arrizabalaga  •  Bournemouth,73.4
7.0,Guglielmo Vicario  •  Tottenham,73.1
8.0,Alisson  •  Liverpool,71.9
9.0,Dean Henderson  •  Crystal Palace,70.7
10.0,Ederson  •  Manchester City,70.4
