Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
1803,Sebastian Nanasi,SWE,"FW,MF",Strasbourg,fr  Ligue 1,22-299,2002.0,23.0,21.0,1683.0,18.7,,,,,,,,,,,0.0,,,,,73.0,74.8,78.0,3.0,2.0,22.0,0.0,1.7,29.0,25.0,4.0,0.21,-0.26,27.8,31.6,-3.8,-0.2,-0.07,0.0,0.0,0.0,8.0,15.0,1.0,52.0,6.0,10.0,0.0,0.0,0.0,63.0,3.0,8.0,27.3,17.0,10.0,5.0,10.0,2.0,6.0,17.0,35.3,11.0,20.0,3.0,17.0,6.0,23.0,14.0,0.0,505.0,643.0,78.5,7610.0,2187.0,302.0,349.0,86.5,159.0,196.0,81.1,28.0,60.0,46.7,3.0,3.1,3.6,-0.1,28.0,58.0,34.0,2.0,101.0,5.0,8.0,5.0,0.0,5.1,5.1,8.2,45.0,103.0,0.27,0.16,0.43,0.27,0.43,0.27,0.17,0.44,0.27,0.44,65.0,3.47,48.0,13.0,1.0,2.0,1.0,0.0,13.0,0.69,9.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,570.0,71.0,11.0,8.0,1.0,52.0,8.0,43.0,14.0,22.0,0.0,505.0,2.0,12.0,20.0,9.0,45.0,1.07,0.48,0.25,0.56,11.3,0.0,0.25,-0.1,-0.1,792.0,17.0,118.0,384.0,303.0,58.0,792.0,37.0,17.0,45.9,18.0,48.6,446.0,2298.0,1326.0,33.0,13.0,16.0,13.0,548.0,579928,Left Winger,2002-05-16,22,"['Sweden', 'Hungary']",178.0,right,2024-08-23,Malmö FF,2029-06-30,15000000.0,
1814,Serge Gnabry,GER,"FW,MF",Bayern Munich,de  Bundesliga,29-240,1995.0,18.0,8.0,769.0,8.5,,,,,,,,,,,1.0,,,,,43.0,34.2,68.0,2.0,10.0,22.0,2.0,2.5,29.0,11.0,18.0,2.11,0.1,23.8,6.6,17.2,2.03,0.36,0.0,0.0,0.0,12.0,3.0,4.0,19.0,5.0,9.0,0.0,0.0,0.0,33.0,2.0,2.0,50.0,15.0,9.0,6.0,4.0,5.0,7.0,11.0,63.6,4.0,8.0,0.0,8.0,5.0,20.0,7.0,0.0,337.0,410.0,82.2,4904.0,954.0,211.0,240.0,87.9,111.0,135.0,82.2,7.0,13.0,53.8,3.0,3.4,3.2,-0.4,14.0,13.0,18.0,2.0,35.0,5.0,8.0,5.0,0.0,6.0,5.2,8.6,33.0,101.0,0.59,0.35,0.94,0.59,0.94,0.71,0.4,1.11,0.61,1.01,33.0,3.88,25.0,0.0,5.0,2.0,0.0,1.0,7.0,0.82,4.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,395.0,14.0,1.0,1.0,0.0,19.0,11.0,1.0,0.0,0.0,0.0,337.0,1.0,12.0,34.0,13.0,38.2,3.98,1.52,0.15,0.38,15.0,0.0,0.15,-1.0,-0.2,515.0,6.0,48.0,197.0,271.0,63.0,514.0,26.0,11.0,42.3,13.0,50.0,313.0,1725.0,862.0,13.0,16.0,13.0,4.0,392.0,159471,Left Winger,1995-07-14,29,"['Germany', ""Cote d'Ivoire""]",176.0,right,2017-07-01,SV Werder Bremen,2026-06-30,35000000.0,
1816,Sergi Canós,ESP,"MF,FW",Valencia,es  La Liga,28-037,1997.0,16.0,2.0,363.0,4.0,,,,,,,,,,,0.0,,,,,23.0,14.9,58.0,0.0,14.0,18.0,8.0,1.0,4.0,9.0,-5.0,-1.24,-0.8,5.7,6.1,-0.3,-0.08,0.29,3.0,0.0,0.0,12.0,6.0,1.0,18.0,5.0,7.0,0.0,0.0,0.0,20.0,4.0,7.0,36.4,11.0,7.0,3.0,4.0,4.0,4.0,10.0,40.0,6.0,5.0,1.0,4.0,5.0,16.0,4.0,0.0,89.0,155.0,57.4,1455.0,409.0,50.0,62.0,80.6,31.0,51.0,60.8,6.0,23.0,26.1,1.0,0.2,0.2,0.8,4.0,9.0,3.0,3.0,9.0,0.0,1.0,0.0,0.0,0.5,0.5,0.7,7.0,45.0,0.0,0.25,0.25,0.0,0.25,0.12,0.05,0.17,0.12,0.17,19.0,4.68,13.0,1.0,0.0,4.0,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,146.0,8.0,1.0,0.0,1.0,18.0,3.0,4.0,0.0,3.0,0.0,89.0,1.0,10.0,10.0,3.0,30.0,2.48,0.74,0.0,0.0,19.0,0.0,0.05,-0.5,-0.5,224.0,6.0,33.0,72.0,120.0,20.0,224.0,13.0,1.0,7.7,12.0,92.3,122.0,524.0,279.0,6.0,4.0,12.0,5.0,160.0,251845,Left Winger,1997-02-02,28,['Spain'],177.0,right,2023-08-20,Brentford FC,2027-06-30,1500000.0,
1831,Sheraldo Becker,SUR,"FW,MF",Real Sociedad,es  La Liga,30-030,1995.0,20.0,11.0,971.0,10.8,,,,,,,,,,,0.0,,,,,49.0,40.0,71.0,2.0,9.0,21.0,3.0,1.05,8.0,11.0,-3.0,-0.28,-0.15,11.3,13.5,-2.2,-0.21,-0.32,1.0,1.0,0.0,8.0,14.0,9.0,63.0,1.0,2.0,0.0,0.0,0.0,29.0,7.0,15.0,31.8,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,1.0,3.0,10.0,0.0,194.0,305.0,63.6,3300.0,742.0,101.0,128.0,78.9,75.0,118.0,63.6,15.0,33.0,45.5,1.0,2.0,1.7,-1.0,8.0,6.0,17.0,5.0,23.0,2.0,3.0,2.0,0.0,2.0,2.0,4.0,49.0,105.0,0.19,0.09,0.28,0.19,0.28,0.19,0.18,0.37,0.19,0.37,20.0,1.85,16.0,0.0,2.0,1.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,297.0,8.0,0.0,0.0,1.0,63.0,4.0,2.0,0.0,0.0,0.0,194.0,0.0,14.0,22.0,13.0,59.1,2.04,1.2,0.09,0.15,19.1,0.0,0.09,0.0,0.0,373.0,10.0,39.0,109.0,230.0,35.0,373.0,10.0,4.0,40.0,3.0,30.0,236.0,1839.0,1014.0,15.0,13.0,17.0,4.0,290.0,188888,Left Winger,1995-02-09,30,"['Suriname', 'Netherlands']",180.0,right,2024-01-18,1.FC Union Berlin,2026-06-30,6000000.0,
1834,Simon Adingra,CIV,"FW,MF",Brighton,eng  Premier League,23-069,2002.0,19.0,6.0,617.0,6.9,,,,,,,,,,,0.0,,,,,32.0,24.5,64.0,0.0,13.0,18.0,6.0,1.63,12.0,13.0,-1.0,-0.15,-0.48,10.5,11.4,-0.9,-0.13,-0.27,0.0,0.0,0.0,9.0,0.0,1.0,21.0,6.0,7.0,0.0,0.0,0.0,30.0,3.0,1.0,75.0,14.0,7.0,7.0,5.0,2.0,6.0,18.0,33.3,12.0,7.0,0.0,7.0,6.0,20.0,3.0,1.0,167.0,222.0,75.2,2322.0,501.0,105.0,120.0,87.5,47.0,63.0,74.6,9.0,19.0,47.4,1.0,1.1,1.7,-0.1,8.0,3.0,8.0,2.0,10.0,2.0,3.0,2.0,0.0,1.5,1.5,2.6,23.0,81.0,0.29,0.15,0.44,0.29,0.44,0.22,0.16,0.38,0.22,0.38,25.0,3.65,18.0,0.0,4.0,3.0,0.0,0.0,4.0,0.58,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,217.0,4.0,0.0,1.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,167.0,1.0,7.0,16.0,5.0,31.3,2.33,0.73,0.13,0.4,16.8,0.0,0.09,0.5,0.5,327.0,5.0,51.0,101.0,180.0,40.0,327.0,32.0,14.0,43.8,18.0,56.3,217.0,1434.0,672.0,15.0,11.0,27.0,7.0,225.0,658536,Left Winger,2002-01-01,23,"[""Cote d'Ivoire""]",175.0,right,2022-07-01,FC Nordsjaelland,2026-06-30,30000000.0,
1841,Sofiane Diop,FRA,"MF,FW",Nice,fr  Ligue 1,24-275,2000.0,21.0,7.0,870.0,9.7,,,,,,,,,,,0.0,,,,,41.0,38.7,83.0,2.0,14.0,21.0,0.0,1.86,22.0,18.0,4.0,0.41,-0.56,19.5,13.6,5.9,0.61,-0.03,3.0,0.0,0.0,14.0,16.0,2.0,32.0,14.0,15.0,0.0,0.0,0.0,64.0,3.0,6.0,33.3,22.0,15.0,15.0,3.0,4.0,9.0,21.0,42.9,12.0,17.0,2.0,15.0,14.0,36.0,7.0,1.0,365.0,471.0,77.5,5649.0,1794.0,205.0,245.0,83.7,121.0,153.0,79.1,24.0,49.0,49.0,3.0,1.6,2.0,1.4,19.0,35.0,16.0,1.0,48.0,6.0,9.0,6.0,0.0,5.9,5.9,7.4,20.0,49.0,0.62,0.31,0.93,0.62,0.93,0.61,0.16,0.77,0.61,0.77,37.0,3.84,27.0,4.0,0.0,2.0,4.0,0.0,7.0,0.73,5.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,471.0,431.0,38.0,13.0,12.0,5.0,32.0,2.0,22.0,7.0,8.0,0.0,365.0,2.0,4.0,21.0,11.0,52.4,2.17,1.14,0.29,0.55,16.7,3.0,0.28,0.1,0.1,594.0,16.0,86.0,286.0,229.0,27.0,594.0,24.0,10.0,41.7,13.0,54.2,320.0,1586.0,773.0,15.0,3.0,13.0,14.0,415.0,569389,Left Winger,2000-06-09,24,"['Morocco', 'France']",175.0,right,2022-08-29,AS Monaco,2027-06-30,12000000.0,
1858,Stephan El Shaarawy,ITA,"DF,MF",Roma,it  Serie A,32-135,1992.0,21.0,11.0,940.0,10.4,,,,,,,,,,,0.0,,,,,45.0,37.3,65.0,3.0,10.0,23.0,5.0,1.71,23.0,8.0,15.0,1.44,1.55,20.6,10.2,10.4,0.99,1.03,2.0,0.0,0.0,5.0,10.0,5.0,24.0,8.0,11.0,1.0,0.0,0.0,41.0,5.0,12.0,29.4,13.0,11.0,3.0,5.0,5.0,5.0,10.0,50.0,5.0,3.0,0.0,3.0,8.0,21.0,10.0,0.0,339.0,431.0,78.7,4916.0,1338.0,196.0,227.0,86.3,118.0,148.0,79.7,14.0,27.0,51.9,3.0,1.0,1.7,2.0,12.0,14.0,17.0,3.0,40.0,3.0,6.0,3.0,0.0,2.3,2.3,3.2,39.0,70.0,0.29,0.29,0.57,0.29,0.57,0.22,0.09,0.31,0.22,0.31,38.0,3.64,30.0,0.0,2.0,3.0,3.0,0.0,8.0,0.77,7.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,380.0,47.0,1.0,4.0,0.0,24.0,44.0,2.0,0.0,2.0,0.0,339.0,4.0,8.0,23.0,10.0,43.5,2.2,0.96,0.13,0.3,19.3,1.0,0.1,0.7,0.7,540.0,12.0,78.0,220.0,257.0,37.0,540.0,34.0,16.0,47.1,13.0,38.2,329.0,2268.0,1108.0,34.0,11.0,18.0,9.0,361.0,94529,Left Winger,1992-10-27,32,"['Italy', 'Egypt']",178.0,right,2021-01-30,Shanghai Shenhua,2025-06-30,5000000.0,
1859,Stephy Mavididi,ENG,FW,Leicester City,eng  Premier League,26-284,1998.0,26.0,14.0,1388.0,15.4,,,,,,,,,,,0.0,,,,,53.0,55.1,81.0,3.0,12.0,22.0,2.0,0.54,16.0,34.0,-18.0,-1.17,0.34,15.7,29.2,-13.5,-0.87,0.27,2.0,0.0,0.0,16.0,14.0,2.0,60.0,10.0,15.0,0.0,0.0,0.0,73.0,9.0,14.0,39.1,29.0,15.0,15.0,9.0,5.0,10.0,34.0,29.4,24.0,22.0,2.0,20.0,10.0,39.0,12.0,0.0,396.0,525.0,75.4,5434.0,1315.0,240.0,263.0,91.3,110.0,162.0,67.9,17.0,38.0,44.7,1.0,2.4,3.2,-1.4,19.0,30.0,24.0,7.0,53.0,3.0,4.0,3.0,0.0,1.6,1.6,4.0,74.0,115.0,0.19,0.06,0.26,0.19,0.26,0.1,0.16,0.26,0.1,0.26,45.0,2.92,37.0,2.0,4.0,2.0,0.0,0.0,7.0,0.45,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,525.0,504.0,16.0,2.0,6.0,0.0,60.0,8.0,6.0,3.0,2.0,0.0,396.0,5.0,18.0,22.0,6.0,27.3,1.43,0.39,0.14,0.5,15.8,1.0,0.07,1.4,1.4,742.0,21.0,115.0,282.0,360.0,51.0,742.0,84.0,30.0,35.7,44.0,52.4,503.0,3716.0,1994.0,34.0,21.0,35.0,33.0,535.0,340328,Left Winger,1998-05-31,26,"['England', 'DR Congo']",182.0,right,2023-07-31,: Ablöse €7.50m,2028-06-30,11000000.0,
1877,Takumi Minamino,JPN,"MF,FW",Monaco,fr  Ligue 1,30-054,1995.0,22.0,19.0,1572.0,17.5,,,,,,,,,,,0.0,,,,,71.0,69.9,79.0,7.0,3.0,22.0,0.0,1.68,31.0,22.0,9.0,0.52,-0.55,36.9,19.6,17.3,0.99,-0.51,2.0,0.0,0.0,20.0,14.0,10.0,15.0,9.0,11.0,0.0,0.0,0.0,70.0,13.0,25.0,34.2,23.0,11.0,5.0,11.0,7.0,10.0,28.0,35.7,18.0,16.0,1.0,15.0,9.0,32.0,16.0,0.0,357.0,513.0,69.6,5126.0,1942.0,215.0,273.0,78.8,117.0,161.0,72.7,14.0,29.0,48.3,3.0,5.0,4.1,-2.0,30.0,51.0,23.0,0.0,85.0,4.0,7.0,4.0,0.0,7.0,7.0,12.0,31.0,136.0,0.23,0.17,0.4,0.23,0.4,0.4,0.29,0.69,0.4,0.69,60.0,3.44,49.0,0.0,6.0,4.0,0.0,1.0,5.0,0.29,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,513.0,495.0,12.0,1.0,12.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,357.0,6.0,24.0,40.0,15.0,37.5,2.29,0.86,0.1,0.27,14.5,0.0,0.17,-3.0,-3.0,708.0,17.0,71.0,319.0,324.0,96.0,708.0,27.0,10.0,37.0,15.0,55.6,404.0,2091.0,990.0,19.0,16.0,42.0,15.0,491.0,165793,Left Winger,1995-01-16,30,['Japan'],172.0,right,2022-07-01,: Ablöse €15.00m,2026-06-30,15000000.0,
1886,Tete Morente,ESP,FW,Lecce,it  Serie A,28-097,1996.0,24.0,17.0,1540.0,17.1,,,,,,,,,,,0.0,,,,,64.0,61.1,78.0,5.0,7.0,31.0,4.0,0.88,12.0,30.0,-18.0,-1.05,-0.32,14.2,27.3,-13.1,-0.77,-0.23,2.0,0.0,0.0,20.0,15.0,0.0,42.0,12.0,12.0,0.0,0.0,0.0,72.0,20.0,18.0,52.6,21.0,12.0,8.0,9.0,4.0,7.0,29.0,24.1,22.0,15.0,1.0,14.0,12.0,33.0,23.0,1.0,414.0,547.0,75.7,6781.0,1978.0,214.0,236.0,90.7,144.0,186.0,77.4,37.0,71.0,52.1,1.0,0.8,0.8,0.2,16.0,37.0,20.0,9.0,74.0,3.0,4.0,3.0,0.0,2.1,2.1,2.9,32.0,108.0,0.18,0.06,0.23,0.18,0.23,0.12,0.04,0.17,0.12,0.17,39.0,2.28,33.0,1.0,2.0,1.0,1.0,1.0,2.0,0.12,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,526.0,17.0,2.0,2.0,3.0,42.0,12.0,3.0,0.0,2.0,0.0,414.0,4.0,22.0,23.0,7.0,30.4,1.34,0.41,0.13,0.43,18.8,0.0,0.09,0.9,0.9,730.0,21.0,117.0,347.0,279.0,26.0,730.0,37.0,18.0,48.6,16.0,43.2,398.0,2472.0,1135.0,33.0,1.0,27.0,9.0,481.0,339816,Left Winger,1996-12-04,28,['Spain'],184.0,right,2024-07-01,Elche CF,2027-06-30,2000000.0,
1907,Tidiam Gomis,FRA,MF,RB Leipzig,de  Bundesliga,18-215,2006.0,1.0,0.0,3.0,0.0,,,,,,,,,,,0.0,,,,,3.0,0.1,,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,-0.24,0.3,0.0,0.3,8.55,8.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,56.0,25.0,2.0,2.0,100.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,0.0,0.64,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,,0.0,,2.0,28.0,9.0,0.0,0.0,0.0,0.0,2.0,955448,Left Winger,2006-08-08,18,"['France', 'Senegal']",183.0,right,2025-02-03,SM Caen,2029-06-30,3000000.0,
1918,Timo Werner,GER,"FW,MF",Tottenham,eng  Premier League,29-005,1996.0,18.0,4.0,516.0,5.7,,,,,,,,,,,0.0,,,,,29.0,20.5,71.0,0.0,14.0,17.0,3.0,0.83,10.0,12.0,-2.0,-0.35,-1.07,11.3,11.5,-0.2,-0.04,0.0,0.0,0.0,0.0,3.0,5.0,5.0,28.0,1.0,4.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,6.0,4.0,3.0,3.0,0.0,3.0,13.0,23.1,10.0,10.0,1.0,9.0,1.0,7.0,7.0,0.0,158.0,236.0,66.9,2383.0,597.0,80.0,97.0,82.5,61.0,86.0,70.9,7.0,18.0,38.9,3.0,2.5,1.5,0.5,10.0,3.0,15.0,2.0,30.0,0.0,3.0,0.0,0.0,1.0,1.0,3.5,42.0,89.0,0.0,0.52,0.52,0.0,0.52,0.17,0.44,0.61,0.17,0.61,18.0,3.13,14.0,0.0,2.0,1.0,1.0,0.0,3.0,0.52,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,222.0,12.0,2.0,2.0,2.0,28.0,8.0,2.0,1.0,0.0,0.0,158.0,2.0,15.0,8.0,3.0,37.5,1.4,0.52,0.0,0.0,18.2,0.0,0.12,-1.0,-1.0,298.0,8.0,24.0,78.0,203.0,33.0,298.0,19.0,10.0,52.6,8.0,42.1,215.0,1768.0,1062.0,24.0,18.0,14.0,6.0,227.0,170527,Left Winger,1996-03-06,28,['Germany'],180.0,right,2024-01-09,RB Leipzig,2025-06-30,15000000.0,"No eligibility - until Jun 30, 2025 - UEFA Europa League"
1941,Tomás Conechny,ARG,"FW,MF",Alavés,es  La Liga,26-346,1998.0,14.0,9.0,701.0,7.8,,,,,,,,,,,0.0,,,,,50.0,28.8,64.0,1.0,5.0,25.0,8.0,0.64,10.0,15.0,-5.0,-0.64,-0.38,8.9,8.7,0.2,0.02,0.21,4.0,0.0,0.0,23.0,10.0,4.0,29.0,5.0,7.0,0.0,0.0,0.0,34.0,18.0,15.0,54.5,10.0,7.0,3.0,5.0,2.0,6.0,18.0,33.3,12.0,13.0,2.0,11.0,5.0,15.0,7.0,0.0,170.0,272.0,62.5,2657.0,781.0,93.0,134.0,69.4,65.0,94.0,69.1,8.0,26.0,30.8,0.0,0.2,0.7,-0.2,6.0,10.0,9.0,7.0,14.0,1.0,1.0,1.0,0.0,2.3,2.3,2.5,12.0,53.0,0.13,0.0,0.13,0.13,0.13,0.29,0.03,0.32,0.29,0.32,10.0,1.28,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,258.0,12.0,0.0,2.0,0.0,29.0,9.0,3.0,0.0,3.0,0.0,170.0,2.0,10.0,19.0,8.0,42.1,2.44,1.03,0.05,0.13,17.5,2.0,0.12,-1.3,-1.3,371.0,9.0,45.0,157.0,171.0,29.0,371.0,9.0,3.0,33.3,6.0,66.7,208.0,863.0,357.0,16.0,2.0,24.0,8.0,261.0,401571,Left Winger,1998-03-30,26,"['Argentina', 'Poland']",176.0,left,2024-07-05,CD Godoy Cruz Antonio Tomba,2028-06-30,3000000.0,
1951,Tyrique George,ENG,FW,Chelsea,eng  Premier League,19-035,2006.0,4.0,0.0,74.0,0.8,,,,,,,,,,,0.0,,,,,19.0,2.9,,0.0,4.0,19.0,5.0,2.25,1.0,0.0,1.0,1.22,0.63,1.3,1.0,0.2,0.28,-0.33,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,30.0,36.0,83.3,382.0,56.0,16.0,17.0,94.1,11.0,13.0,84.6,0.0,2.0,0.0,1.0,0.6,0.2,0.4,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.1,0.1,0.7,8.0,12.0,0.0,1.22,1.22,0.0,1.22,0.16,0.75,0.91,0.16,0.91,5.0,6.08,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.22,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,35.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,2.0,0.0,0.0,2.43,0.0,0.0,,11.9,0.0,0.07,-0.1,-0.1,44.0,0.0,9.0,10.0,26.0,7.0,44.0,4.0,3.0,75.0,1.0,25.0,31.0,305.0,185.0,1.0,4.0,1.0,0.0,35.0,936874,Left Winger,2006-02-04,19,"['England', 'Nigeria']",181.0,right,2024-12-18,Chelsea FC U21,2027-06-30,1000000.0,
1967,Valentino Lazaro,AUT,"DF,FW",Torino,it  Serie A,28-352,1996.0,27.0,22.0,1923.0,21.4,,,,,,,,,,,0.0,,,,,71.0,76.3,81.0,8.0,5.0,27.0,1.0,1.3,29.0,24.0,5.0,0.23,1.14,19.1,29.2,-10.1,-0.47,-0.04,3.0,0.0,0.0,25.0,13.0,2.0,122.0,9.0,11.0,0.0,1.0,0.0,80.0,14.0,23.0,37.8,25.0,11.0,10.0,12.0,3.0,15.0,27.0,55.6,12.0,26.0,5.0,21.0,9.0,34.0,38.0,1.0,749.0,996.0,75.2,12341.0,3490.0,376.0,426.0,88.3,305.0,384.0,79.4,56.0,141.0,39.7,6.0,3.1,3.0,2.9,27.0,39.0,18.0,11.0,61.0,0.0,6.0,0.0,0.0,0.8,0.8,3.9,32.0,108.0,0.0,0.28,0.28,0.0,0.28,0.04,0.15,0.18,0.04,0.18,41.0,1.92,26.0,12.0,1.0,2.0,0.0,0.0,8.0,0.37,5.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,996.0,832.0,161.0,20.0,0.0,0.0,122.0,95.0,46.0,25.0,18.0,0.0,749.0,3.0,23.0,13.0,2.0,15.4,0.61,0.09,0.0,0.0,19.7,2.0,0.06,-0.8,-0.8,1174.0,49.0,216.0,520.0,449.0,23.0,1174.0,33.0,13.0,39.4,17.0,51.5,614.0,2605.0,1201.0,30.0,6.0,27.0,11.0,735.0,186368,Left Winger,1996-03-24,28,['Austria'],181.0,right,2023-08-23,Inter Milan,2025-06-30,3500000.0,
1982,Vincenzo Grifo,ITA,"FW,MF",Freiburg,de  Bundesliga,31-338,1993.0,25.0,22.0,1729.0,19.2,,,,,,,,,,,3.0,,,,,69.0,76.8,75.0,4.0,3.0,30.0,0.0,1.64,30.0,26.0,4.0,0.21,1.24,24.1,23.3,0.8,0.04,0.28,2.0,0.0,0.0,9.0,10.0,2.0,100.0,3.0,14.0,0.0,0.0,0.0,105.0,10.0,9.0,52.6,17.0,14.0,7.0,9.0,1.0,8.0,25.0,32.0,17.0,14.0,1.0,13.0,3.0,20.0,12.0,1.0,880.0,1141.0,77.1,15416.0,4163.0,398.0,441.0,90.2,364.0,429.0,84.8,93.0,205.0,45.4,7.0,4.4,5.3,2.6,48.0,80.0,32.0,4.0,97.0,8.0,15.0,8.0,0.0,6.4,4.1,8.5,37.0,101.0,0.42,0.36,0.78,0.42,0.78,0.33,0.23,0.56,0.21,0.44,89.0,4.63,49.0,24.0,6.0,9.0,1.0,0.0,10.0,0.52,5.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1141.0,1000.0,136.0,42.0,9.0,7.0,100.0,10.0,53.0,26.0,24.0,0.0,880.0,5.0,26.0,51.0,20.0,39.2,2.65,1.04,0.16,0.4,21.2,7.0,0.08,1.6,3.9,1308.0,25.0,190.0,698.0,428.0,46.0,1305.0,36.0,19.0,52.8,16.0,44.4,687.0,3558.0,1736.0,24.0,13.0,27.0,13.0,902.0,185077,Left Winger,1993-04-07,31,['Italy'],180.0,right,2019-09-02,TSG 1899 Hoffenheim,,7500000.0,
