Rank,Player,Value
1.0,Vitinha  •  Paris S-G,196
2.0,Pierre Højbjerg  •  Marseille,190
3.0,Benjamin André  •  Lille,171
4.0,Alexsandro Ribeiro  •  Lille,170
5.0,Téji Savanier  •  Montpellier,157
6.0,Marquinhos  •  Paris S-G,154
7.0,Nemanja Matić  •  Lyon,146
8.0,Leonardo Balerdi  •  Marseille,139
9.0,Fabián Ruiz Peña  •  Paris S-G,137
10.0,Pedro Chirivella  •  Nantes,132
