Rank,Player,Value
1.0,Mickael Nade  •  Saint-Étienne,78.6
2.0,Alexsandro Ribeiro  •  Lille,76.6
3.0,Jubal  •  Auxerre,75.3
4.0,Michael Amir Murillo  •  Marseille,74.0
5.0,Lilian Brassier  •  2 squads,73.8
6.0,Bafodé Diakité  •  Lille,73.6
7.0,Charlie Cresswell  •  Toulouse,73.3
8.0,Duje Ćaleta-Car  •  Lyon,73.2
9.0,Derek Cornelius  •  Marseille,72.1
10.0,Dylan Batubinsika  •  Saint-Étienne,71.2
