Rank,Player,Value
1.0,Dilane Bakwa  •  Strasbourg,63
2.0,Evann Guessand  •  Nice,62
3.0,Téji Savanier  •  Montpellier,59
4.0,Yann Gboho  •  Toulouse,53
,Andrey Santos  •  Strasbourg,53
6.0,Eliesse Ben Seghir  •  Monaco,51
7.0,Matthis Abline  •  Nantes,48
8.0,Aron Dønnum  •  Toulouse,46
,Ludovic Blas  •  Rennes,46
10.0,Habib Diarra  •  Strasbourg,44
