Rank,Player,Value
1.0,Ousmane Dembélé  •  Paris S-G,1.18
2.0,Mika Biereth  •  Monaco,1.11
3.0,Bradley Barcola  •  Paris S-G,0.64
4.0,Sofiane Diop  •  Nice,0.57
5.0,Emanuel Emegha  •  Strasbourg,0.56
6.0,Georges Mikautadze  •  Lyon,0.47
7.0,Hamed Junior Traorè  •  Auxerre,0.46
,Abdallah Sima  •  Brest,0.46
9.0,Frank Magri  •  Toulouse,0.44
,Ludovic Ajorque  •  Brest,0.44
