Rank,Player,Value
1.0,Clinton Mata  •  Lyon,44
2.0,Florent Hanin  •  Angers,42
,Benjamin André  •  Lille,42
4.0,Elisha Owusu  •  Auxerre,41
5.0,Gideon Mensah  •  Auxerre,40
6.0,Jonathan Clauss  •  Nice,39
7.0,Dylan Batubinsika  •  Saint-Étienne,38
,Pierre Ekwah Elimby  •  Saint-Étienne,38
9.0,Pierre Højbjerg  •  Marseille,37
10.0,Willian Pacho  •  Paris S-G,36
