Rank,Player,Value
1.0,Ludovic Ajorque  •  Brest,107
2.0,Charlie Cresswell  •  Toulouse,85
3.0,Benjamin André  •  Lille,80
4.0,Jubal  •  Auxerre,67
5.0,Issa Soumaré  •  Le Havre,64
6.0,Gautier Lloris  •  Le Havre,59
7.0,Brendan Chardonnet  •  Brest,53
,Bafodé Diakité  •  Lille,53
9.0,Jonathan Gradit  •  Lens,52
10.0,Corentin Tolisso  •  Lyon,51
