Rank,Player,Value
1.0,Gautier Lloris  •  Le Havre,173
2.0,Jordan Lefort  •  Angers,171
3.0,Jubal  •  Auxerre,168
4.0,Charlie Cresswell  •  Toulouse,161
5.0,Nicolas Pallois  •  Nantes,152
6.0,Brendan Chardonnet  •  Brest,148
7.0,Dylan Batubinsika  •  Saint-Étienne,139
8.0,Etienne Youte Kinkoue  •  Le Havre,132
9.0,Cédric Kipré  •  Reims,130
10.0,Guela Doué  •  Strasbourg,126
