Rank,Player,Value
1.0,Ousmane Dembélé  •  Paris S-G,4.83
2.0,Gaëtan Laborde  •  Nice,3.7
3.0,Amine Gouiri  •  2 squads,3.57
4.0,Mason Greenwood  •  Marseille,3.55
5.0,Mika Biereth  •  Monaco,3.43
6.0,Mostafa Mohamed  •  Nantes,3.25
7.0,Bradley Barcola  •  Paris S-G,3.24
8.0,Georges Mikautadze  •  Lyon,3.16
9.0,Eliesse Ben Seghir  •  Monaco,3.06
10.0,Désiré Doué  •  Paris S-G,3.02
