Rank,Player,Value
1.0,Bradley Barcola  •  Paris S-G,44
,Achraf Hakimi  •  Paris S-G,44
3.0,Willian Pacho  •  Paris S-G,40
4.0,Ousmane Dembélé  •  Paris S-G,39
,João Neves  •  Paris S-G,39
6.0,Vitinha  •  Paris S-G,38
7.0,Gianluigi Donnarumma  •  Paris S-G,37
8.0,Warren Zaïre-Emery  •  Paris S-G,35
9.0,Marquinhos  •  Paris S-G,34
10.0,Lucas Beraldo  •  Paris S-G,33
,Fabián Ruiz Peña  •  Paris S-G,33
