Rank,Player,Value
1.0,Nuno Mendes  •  Paris S-G,1.93
2.0,Ousmane Dembélé  •  Paris S-G,1.89
3.0,Gianluigi Donnarumma  •  Paris S-G,1.85
,Achraf Hakimi  •  Paris S-G,1.85
5.0,Marquinhos  •  Paris S-G,1.83
6.0,Bradley Barcola  •  Paris S-G,1.81
7.0,Willian Pacho  •  Paris S-G,1.72
8.0,Fabián Ruiz Peña  •  Paris S-G,1.67
9.0,Vitinha  •  Paris S-G,1.63
,João Neves  •  Paris S-G,1.63
