Rank,Player,Value
1.0,Elye Wahi  •  Marseille,0.33
2.0,Sofiane Diop  •  Nice,0.28
,Emanuel Emegha  •  Strasbourg,0.28
4.0,Randal Kolo Muani  •  Paris S-G,0.26
5.0,George Ilenikhena  •  Monaco,0.25
6.0,André Ayew  •  Le Havre,0.24
,Koka  •  Le Havre,0.24
,Mika Biereth  •  Monaco,0.24
9.0,Sebastian Nanasi  •  Strasbourg,0.23
10.0,Breel Embolo  •  Monaco,0.22
,Marco Asensio  •  Paris S-G,0.22
,Neal Maupay  •  Marseille,0.22
,Gonçalo Ramos  •  Paris S-G,0.22
