Rank,Player,Value
1.0,Mika Biereth  •  Monaco,0.99
2.0,Ousmane Dembélé  •  Paris S-G,0.88
3.0,Emanuel Emegha  •  Strasbourg,0.71
4.0,Alexandre Lacazette  •  Lyon,0.65
5.0,Gaëtan Laborde  •  Nice,0.64
6.0,Georges Mikautadze  •  Lyon,0.63
7.0,Jonathan David  •  Lille,0.62
8.0,Breel Embolo  •  Monaco,0.6
,Bradley Barcola  •  Paris S-G,0.6
10.0,Ibrahima Niane  •  Angers,0.58
