Rank,Player,Value
1.0,Brice Samba  •  2 squads,11
2.0,Lucas Chevalier  •  Lille,10
3.0,Đorđe Petrović  •  Strasbourg,9
,Lucas Perri  •  Lyon,9
5.0,Marco Bizot  •  Brest,8
,Donovan Léon  •  Auxerre,8
7.0,Guillaume Restes  •  Toulouse,7
8.0,Steve Mandanda  •  Rennes,6
,Marcin Bułka  •  Nice,6
10.0,Philipp Köhn  •  Monaco,5
,Mathew Ryan  •  Lens,5
,Gerónimo Rulli  •  Marseille,5
,Yahia Fofana  •  Angers,5
