Rank,Player,Value
1.0,Moses Simon  •  Nantes,56
2.0,Diego Moreira  •  Strasbourg,53
3.0,Mason Greenwood  •  Marseille,50
,Farid El Melali  •  Angers,50
5.0,Himad Abdelli  •  Angers,48
6.0,Yann Gboho  •  Toulouse,47
,Désiré Doué  •  Paris S-G,47
8.0,Gaëtan Perrin  •  Auxerre,45
9.0,Aron Dønnum  •  Toulouse,44
10.0,Evann Guessand  •  Nice,43
