Rank,Player,Value
1.0,Mamadou Diakhon  •  Reims,19
,Jon Rowe  •  Marseille,19
,Ado Onaiwu  •  Auxerre,19
4.0,Georges Mikautadze  •  Lyon,18
5.0,Wahbi Khazri  •  Montpellier,16
,Sekou Mara  •  Strasbourg,16
,Mostafa Mohamed  •  Nantes,16
,Florian Ayé  •  Auxerre,16
,Miha Zajc  •  Toulouse,16
,Shavy Babicka  •  Toulouse,16
