Rank,Player,Value
1.0,Téji Savanier  •  Montpellier,119
2.0,Junya Ito  •  Reims,117
3.0,Rayan Cherki  •  Lyon,111
4.0,Gaëtan Perrin  •  Auxerre,104
5.0,Moses Simon  •  Nantes,102
6.0,Mason Greenwood  •  Marseille,100
7.0,Ousmane Dembélé  •  Paris S-G,97
,Maghnes Akliouche  •  Monaco,97
9.0,Ludovic Blas  •  Rennes,96
,Achraf Hakimi  •  Paris S-G,96
