Rank,Player,Value
1.0,Junya Ito  •  Reims,26
2.0,Moses Simon  •  Nantes,19
3.0,Adrien Truffert  •  Rennes,17
,Florent Hanin  •  Angers,17
5.0,Sorba Thomas  •  Nantes,16
,Luis Henrique  •  Marseille,16
7.0,Deiver Machado  •  Lens,15
8.0,Ki-Jana Hoever  •  Auxerre,14
9.0,Christopher Operi  •  Le Havre,13
,Désiré Doué  •  Paris S-G,13
