Rank,Player,Value
1.0,Kelvin Amian  •  Nantes,88.5
2.0,Tom Louchet  •  Nice,85.0
3.0,Marquinhos  •  Paris S-G,78.6
4.0,Geoffrey Kondogbia  •  Marseille,77.4
5.0,Clinton Mata  •  Lyon,76.5
6.0,Derek Cornelius  •  Marseille,76.2
7.0,Cédric Kipré  •  Reims,75.0
8.0,Azor Matusiwa  •  Rennes,74.4
9.0,Willian Pacho  •  Paris S-G,74.2
10.0,Mickael Nade  •  Saint-Étienne,73.9
