Rank,Player,Value
1.0,Yehvann Diouf  •  Reims,0.4
,Yahia Fofana  •  Angers,0.4
3.0,Đorđe Petrović  •  Strasbourg,0.3
4.0,Brice Samba  •  2 squads,0.24
5.0,Lucas Chevalier  •  Lille,0.23
6.0,Lucas Perri  •  Lyon,0.21
7.0,Donovan Léon  •  Auxerre,0.16
8.0,Marcin Bułka  •  Nice,0.08
9.0,Mathieu Gorgelin  •  Le Havre,0.07
10.0,Arthur Desmas  •  Le Havre,0.04
